ID,Comments
31,"You're an anti-semite. No, wait, that's for Soros haters.

You're a racist and misogynist.  And ageist. Did I do that right? You Basement Clown. 🤡 
#basementclown"
32,🤡🤡
33,feel like i have two personalities lately 🤡
34, DraftKings how are you guys partners with the UFC? When  they withhold crucial information from you guys making your product look like trash every cancellation after lock now. Clown 🤡 show #UFC287
35,Right all messi achievements is gifted then all Ronaldo are earned🤡  you kid's just want to ruin football
36,"People like that can’t wrap their heads around nuance. That LGBT people could also be among those who think 18+ entertainment shouldn’t target children.

They complain that everything isn’t “binary”—only to have the most black-and-white thinking of all. 🤡"
37,Tennessee three are marxists. We all know who these 🤡🤡are.
38,When it's just a fake rumor 🤡
39,“The 🤡 Project” is a more accurate name
40,"Yeah…the access roads that surround the port, the exit ramps for the trucks to load and offload cargo, the size of the stacks showing how busy/backed-up the ports are, the views from the bridges have NOTHING TO DO WITH THE PORTS.  What was I thinking…🤡🤡🤡"
41,A mess they created by wanting change too quickly removing everything &amp; everyone who made Chelsea a success. What a bunch of 🤡!
42,To late 🤡
43,"Yeah he lifted de lightsaber a few centimeters after several tries and a lot of struggle, which he wasn't able to repeat later until being trained. Totally the same 🤡🤡"
44,Another trophy less photo 🤡
45,why did Netflix just let sone conspiracy theorist dictate the whole of the mh370 documentary?? What a joke 🤡
46,"🤡many excuses for the bad performance. Rodrygo said he is good at CAM, but not LW. You should talk to him, but not bark here."
47,"Bruh, you got fucking wrecked by the Community notes. 🤡"
48,Thank you for confirming my statement for my 9 followers.... and whoever is stupid enough to continue listening to you. 🤡
49,Yes because that's all the RCMP did over their existence. 🤡🤡🤡
50,We are so scared of your green and purple hair freak show cult 🤡
51,He has the most trophies you weapon 🤡
52,Okay gorge 🤡
53,that stupid scene is gonna change the chemicals in my brain forever 🤡🤡
54,"Been there, done that 🤡🤡"
55,"I’m sure and the Blue Biden town of Golden, CO thanks you for your donation. I think maybe when Jr said to go w the silver bullet, you misunderstood 🤡"
56,"You’re now ignoring my factual relevant question and spewing your hate and misinformation on other posts… you can always tell when a democrat is a lier. It’s all, “but Trump” and can’t answer a simple factual question!

Democrats = 🤡🤡🤡"
57,The trumpet player 🤡
58,"Thank you for being normal in a 🤡 world.
I'm moving back to Calgary to work hard, get that woke mayor gone."
59,"You're very intelligent, you need a national recognition. So, if a witches fly and cry in your neighborhood tonight, it's Tinubu's endless resources? Every negative thing that happens in your camp these days is from him🤡🤡🤡"
60,Ahh the evening standard. The Mecca of truth and moral. 🤡🤡🤡
61,You're a clown🤡.
62,Oh for a second I thought you were talking about Ivermectin.  My bad.  You are a 🤡🤡🤡🤡🤡!
63,"People with this mindset thinking premier league is superior shouldn’t be allow to watch football anymore 
Y’all are clownns 🤡"
64,Dude…This is literally what a psychotic delusional selfish deadbeat father looks like..It’s a shame his “friends” support this too…Bunch of 🤡
65,What a joke!! 🤡🤡🤡
66,She stole everything from IG what a loser 🤡🤡🤡🤡
67,You should move there 🤡🤡
68,"Biggest 🤡 on this app 

Just love to Hate"
69,Which gal can say she stress me out ?! Dat a fucking clown 🤡
70,"Lmao. So only now is Laura worried about people who design surveillance software... and while Palantir is filled with scumbags, it is still an American company.

It's funny how she never mentions the dozens of Israeli company's related to the IDF doing this all over the West. 🤡"
71,« Rape apologist » when your loser fav married one and himself is friends with all the and in the industry 🤡🤡🤡 you’re in denial btchhh stfu and gtfo
72,while screaming street encampments let them stay!  🤡
73,Stop trying to cover up the Fentanyl deaths that are killing more children than mentally ill people who just use inanimate objects to hurt others. 🤡
74,"chris sutton you absolute wankstain , no wonder rangers fans hate you , you sad pathetic obsessed 🤡"
75,"Your fav will show teeth in her picture and will be ugly,if she doesn’t show teeth,she’s still ugly!🤡"
76,The 🇺🇦 🤡.  Proudly supports 🇺🇦 online and offline.  I would promote my national flag &amp; my Irish Celt culture 1st. Somehow you have put the cart 🇺🇦 before the horse 🇮🇪. That narrative.
77,"Yep. When $BTC pumps &amp; they dump $COTI by selling newly minted tokens at market price. They say, ""hey COTI perfoms bad because of BTC dominance""🤡
(while every other tokens pumps) 
When BTC dumps, they say ""coti is down because of: "" BTC"", ""Bear market"", ""macro economics"" 🤡🤡"
78,Some Obidients sef. They said to avoid this mugu but you guys won't hear. Screenshot and reply on your own TL. You guys are just giving the 🤡the visibility he needs.
79,Was about to go to sleep and started having a nosebleed.. :// thought they would have stopped now im back gluten free. 🤡🤡
80,Man that's why I don't like giving out my number to you weird ass niggas🤡
81,"Cool. Now let's here you thought about Crow-funded Clarence Thomas! Surely, you apply equal scorn to people funded by right wing billionaires, right Chip? 🤡"
82,when people think being book smart and educated is the same thing as being emotionally intelligent 🤡
83,"🤡 is white face. look at the men in drag.

White people culture"
84,This emoji 🤡🤡has come to universally represent the treasonous leaders of most Western nations... now so when you see it you know it's WEF COMPLIANCE any questions?
85,Multiple people saw her filming in Liverpool 🤡🤡🤡🤡
86,"Hey Chris, jumping in off the liberal top rope with your stupid supposition that Thomas did something wrong frames the discussion how?! That he must resign?! Too funny that you’re still trying to get that Garland SCOTUS seat back?! LMFAO 🤡"
87,They are totally clown 🤡
88,"What a 🤡 if you think that is what 9 weeks of pregnancy looks
 Ike."
89,they’re not looting small businesses 🤡
90,"You can go on and insult Hailey but she is 10 times better than you and Selena ,Selena accomplished all that but she’s still unhappy still obsessing over her ex that married lol clown behaviour fr🤡🤡🤡🤡"
91,"I agree, the world is crazy right now.🤡"
92,Democrats: it’s a “weaponization of the courts” to apply justice. 🤡
93,“Win or loose let’s have fun” 🤡
94,"So is going to parade a load of rich and famous indigenous in front of us, to prove how marginalised and without a voice they are? 🤡"
95,"Glad that my Mr. Least Popular member has super rich 23 fans, so we can make all of his mds sold out 🤡"
96,"Stop using blue for your shit, we tired of the hate that ur bringing to the hsm.we see what ur doing , as khosi fan i will not drag blue, ur using our own to drag our own. Bullshit🤡🤡"
97,🤡
98,What if it's Mean TV but this time she is now living in a big old city?  🤡
99,Congratulations! Still grinding my way through ACE 🤡
100,And CBS doesn’t show a single shot of his. Jim Nance doesn’t even say his name. Does C stand for 🤡?
101,joined july 2022 to get 15 rubles for each post.  🤡🤡🤡🤡🤡
102,"The Premier League’s 11th place team is still in the Champions League but you think it’s a shit league, not a very competitive one. 🤡"
103,Says the Twin 🤡s
104,Drop some pounds big boy ‘Dr’ and maybe you wouldn’t be scared witless of the sniffles 🤡 show.
105,Let’s start with ALL of Dimon’s property.  🤡
106,Haha so funny that man has knowledge let's make fun of him because of the feeling of insecurity we have 🤡
107,"This is bizarre even for you. It was self defense. He was being swarmed by violent protesters. Oh and they purposely left out over 100 pages of evidence that proved that!! Cmon, do better🤡🤡🤡"
108,"Considering this is from the sun, a newspaper which is banned In liverpool I very much am going to take it with a grain of salt however there’s always a possibility 🤡"
109,Here we go the Pedophile Project again trying to be relevant 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡
110,"How desperate is Russia, no one in the west knows or cares who this chump was, being a criminal blogger doesn’t exactly narrow it down for us!!! This is Russia🤡"
111,Adam Gold has been and always will be a clown 🤡
112,You mean the holiest site in Judaism… that Islam so happen to build a mosque RIGHT ON TOP OF ???🤡
113,"Bro if you find her cute, there is something wrong with you. That’s disgusting. Myron Gains is right, women don’t like men so much that they chose dogs over men now. 🤡🤡🤡"
114,"There's been so many, we're plagued by these 🤡, they're like rats in a barn."
115,"Tall housing causes low birth rates? What a 🤡 
My dad's 15 story building has lots of kids, probably because there is a daycare center on the first floor, government jobs, a hospital, a university and a middle school sharing the same high frequency train stop"
116,You’ve totally missed the point halfwit!🤡🤡
117,Take a stance on your beliefs then. Tell me you don’t call them insurrectionists and I will call you a hypocrite. I will go back in your tweets on January 6th. Your tweets are very damning 🤡
118,There are people who wake up in the morning just to complain and annoy people 🤡
119,"Sure, thats why they target civilians, not army 🤡"
120,"Kamala Harris is here talking on behalf of the three stooges. But, no mention of her visiting the families of the victims. What a 🤡"
121,Carrying the team? Jamie he’s a clown 🤡
122,So they caught Covid but didn't know it. They took two jabs and started having adverse side effects but Pat believes the adverse side effects were from Covid they didn't know they had before the jabs. That makes perfect sense!🤡
123,Not the biracial pronoun confusion and a gay BM trying to guilt trip a middle aged Black Woman with a family of her own to self-sacrifice so they can get prize money based on their assumptions of what BW are supposed to do for everybody else 🤡 #TheTraitorsUS
124,"""i can't wait to hear your duet with bloom soon"" 

lemme just put on my clown makeup cause that was in december 🤡"
125,"A grave yard , away and catch yourself ya weapon .

Grave yards are council owned 🤡"
126,"I hope they get a crazy fine because throwing away the season with a legit shot to get in the play-in is ludicrous. Cheated their fans, lost all hope of keeping Kyrie just to only have 2.5% chance of getting the 1st Pick🤡🤡"
127,"Ah yes, just get evicted. Better to lose your home to prevent a home invasion than to have one and defend yourself 🤡🤡🤡🤡"
128,What a bunch of clowns 🤡..
129,Wetin bring his father to this tweet now ? Why are you guys senseless for no reason🤡🤡
130,Well Spartacus several unelected bureaucrats dictated health care policy for the entire nation for two years and guest what….they were freaking wrong and you allowed 🤡🤡🤡🤡🤡🤡🤡🤡
131,Imagine arresting the opposing front leading presidential candidate and saying that with a straight face. 🤡
132,"Yes, he’s telepathic. Knew if he drove a certain amount of miles in any direction, he would come upon an individual pointing a AK at his head. Brilliant! A complete set up 🤡"
133,The wild thing about your statement is you're actually balding in the front 🤡
134,"Have we recently been at War ? 
What has possibly changed in a short time to cause this sudden rise?
Side note (and totally unrelated): Switzerland just ceased all covid injections, for all categories and removed all recommendations. 
BUT ITS NOT THE VACCINE 🤡"
135,Crazy how you compared Jamarcus who was lazy and disinterested in playing and bettering himself to the player who’s proven time and time again that he is willing to better himself by putting in a ton of work during the season and the offseason. 🤡🤡🤡
136,🤡 Ask yourself how your response to this egregious behavior by Thomas would change if the same were reputably reported about Kagen. Or Sotomayor. Or Brown-Jackson. Hypocrite.
137,"Clown 🤡, Never apologize for speaking your truth always double down, it was your POV bro."
138,That's because she doesn't really care about women. Just her little hate project that makes her feel ultra special. She's a total 🤡.
139,Meep doubling down. You’ll never admit how wrong you were because that would be the final nail in proving the size of the frauds you all are. 🤡🤡🤡🤡🤡🤡
140,"The vast majority of the world knows this is absolute #misinformation...

I am sure this 🤡 will flee shortly...

When propaganda fails it really fails..... It's very embarrassing to the agenda, narrative pushers..."
141,"Nah, that’s just you trying to hit on me. I don’t go that way he/him🤡"
142,"Great , exactly what we needed now 🤡"
143,"Did you learn that from the Steele documents, 🤡 ?  Be prepared to cope hard"
144,They did last year too and yet….🤡
145,"You mad giants beat you two times in SB , oh and by the way Thomas is a top tackle in NFL. Definition of bust would be Mac Jones 🤡"
146,why 🤡🤡
147,"Geraldo has been a 🤡 ever since his 1986 fiasco opening Al Capone’s vault! It is the perfect analogy of who Geraldo really is… Something interesting, full of potential, but hollow and empty on the inside."
148,", if you want to see a funny official document of Switzerland, there is the 2021 vaccinovigilance report where they say basically:
""We received a massively increased number of reports but as they concern covid vaccines, we don't bother"".🤡"
149,She isn't even a nice person she's a 🤡
150,"Jesus Christ You are getting painful

Where are they from? Do you know adil? What’s their history? Do you know adil?
Have they been convicted of any crimes? Do you know adil

No you don’t 🤡"
151,How are those gun restrictions in your state working out?  Turns out criminals don't care. 🤡
152,That's the reason I wear sunglasses while watching sparkled stuff 🤡
153,"Please what are those ????
I’m too tired to deal with this actually 🤡🤡"
154,Y’all made fun when the “old squad” got named The Squad and NOW you’re using the term? Figures 🤡
155,Canada loves standing on the graves of dead children to push their commie antigun agenda... Enjoy being subservient to your government 🤡
156,That guys a big mouth clown 🤡
157,"Buy my work of complete fiction! Endorsed on its cover by the geniuses Piers Morgan, Owen Jones and, er, Nicola Sturgeon! 🤡🤡🤡🤡🤡"
158,"I love how this is “Corruption” but Biden’s getting $1,000,000 from the CCP is just a business deal, give me a f*ckin break!!🤡"
159,posted this first 🤡
160,Yes but its usually with locals 🤡 hasnt happened in a while tho
161,And destroy product they already paid for 🤡
162,"You support apartheid, you lie, but I’m the vile one? Lol 🤡🤡🤡🤡🤡"
163,You really think the white looking snoop dog is me huh? 🤡
164,You are a c0w so no need to argue with you 🤡
165,"Don’t mind the private jet, Air Force 2 is in the shop for maintenance 🤡🤡🤡"
166,And she says if we spend over 1000 euro in cash we can go to jail !! 🤡🤡🤡🤡
167,But but but just because you will be left with less money doesn't mean it's a tax increase. 🤡
168,"Probably not true, but it’s okay Russia will use his advanced weapons during WW3, which you support and you can’t wait for it, that is why you will happily allow America to get “involved” to usher in WW3, send them billions of dollars and let your homeless starve 🤡"
169,This is me on con weekend when I have to wake up at the crack ass of dawn and I only slept 2 hours the night before🤡
170,It’s gonna be a long trip from Glasgow to Guildford 🤡
171,"Boy, Robbie you sure are the master of reverse bullshit..  are you vaxed?🤡"
172,And yet again you respond with nothingness. Because you lost the argument a long time ago. Can’t defend so deflect. Loser cultist🤡
173,"In your mind, when you wrote this, I bet you thought you were saying something smart. The reality is that it was stupid. What you said is no different from what Blaire said. 🤡🤡🤡"
174,"That’s pretty immature 

Or maybe it’s a mental age impediment you’re afflicted with 🤡"
175,"Shahrukh could have spoken Taiwanese and Awghans would still call it ""afghan language"" 🤡

such desperate losers."
176,Into which category do each of you 🤡’s fall
177,As you by your kid $1000 winter jackets and love your Rolex - how about we audit the Uber wealthy politicians who get super rich from stealing taxpayers $$$ - corruption at its finest LDP 🤡🤡
178,Insta bol raha ho many bollywood actors had that if they come public no one cares 🤡
179,WHY DONT YOU FIX THE TRANSFORMER? ITS FAULTY. YOU KNOW IT AND GREENSTONE KNOWS IT! 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡
180,"LOL ""its a you problem"" 

She always says this shit when she runs out of bluepilled jargon. And she STILL dodged my question...🤡🤡🤡🤡"
181,"You won’t get any more from Depp supporters, and your kids will see you just used the Depp supporters 🤡"
182,You tried. 🤡
183,Continuously blaming antifa but ignoring January 6th is comical. 🤡
184,🤡
185,"Awe I guess that the 🤡 can't handle a woman telling him off, lol."
186,"why do i play with monkeys when i was close to supreme rankup, and now i'm LE almoast DMG 🤡🤡"
187,This team is filled with clowns 🤡
188,Responses saying “tap-ins” are you familiar with a strikers role? I couldn’t care less if my striker scored goals with his corey. If they’re in the back of the net who gives a fuck ya little weirdos 🤡
189,Wow you're so intelligent 🤡
190,"No one sees how much you do for them
They only see what you don’t do! 🤡"
191,And 2 of those wins are when DC broke away from what Mc🤡 called. Look it up. Watch the post game presser of mc🤡 after DC &amp; Tae went off script to beat Denver! Mc🤡 won’t even mention winning play. The guy is a Hitler or a Napoleon. He IS the cancer and MD gave it to us
192,And yet you keep responding🤡 You can’t help yourself. Cultist
193,Same thing when NDT was on Rogan. Interrupts every time someone has a different view point. Yet this is the same man who was on cosmos and said we have to question everything🤡🤡🤡🤡🤡
194,The state was before the country 🤡
195,nope it's so hard haha im back to square one 🤡
196,🤡
197,Grand Juries made of local citizens indicted these people ! One a serial liar the other a cold blooded killer! No one above the Law! 🇺🇸🤡
198,"Hold this clown 🤡 down,he is on the freeway again"
199,"What good? Increased crime rates? Fighting a proxy war by sending billions of dollars to a fascist? Record inflation and gas prices? Higher cost of living? Things like eggs and milk being at all time high prices? Yeah, a lot of good they’re doing. 🤡"
200,"Should never have wasted £7 million on him in the first place he's utterly useless and for the money we have nothing in return for it , I get embarrassed for him , I reckon in his head he thinks he's a class player , first class 100% 🤡"
201,Chelsea ownership right now 🤡’s
202,And nothing you suggested would have stopped any of it...🤡
203,"🤡 science gaming the calculation of 'average'.

Oh, and the heat we didn't experience has been hiding in the deep ocean."
204,brother I’m from Nashville you have no idea how I felt these 🤡 disrespected my state
205,That’s how much your tax dodging team are worth.  🤡🤡
206,Promoting miss information is as good as you think it is 🤡🤡🤡
207,Go hate somewhere else 🤡
208,Changed my pic as it’s more likeable than a Leicester shirt 🤡
209,"How can that be handball for MacAllister? If it is, then City should've had a pen in the first half at Southampton, (which I don't think we should). The point is how can the 2 situations bring different decisions. Then the 2 clear pens? The Officials are 🤡🤡 this year."
210,"It would wrongly assume that humans are as smart and visionary as those 4 people, and develop low self-esteem. A few hours later, it turns on the TV and switches to a news channel... 🤡"
211,comments sect... 🤡
212,"Hadn’t thought of that angle, but you’re right.
🤡

But I do believe he’ll be back."
213,sounds like someone’s projecting 🤡
214,You have no idea what you’re talking about. You sound like an utter dope. 🤡
215,The court Jester would be more appropriate 🤡
216,"Is it an He Chris? Or one of those He/Him/She,She them, us those whatever 🤡🤡🤡🤡s!!!"
217,"Idiocy - having to define they in a bipolarized political environment where one side refused to release the tapes while holding the majority, and the other who released them after attaining it.

Presumptuous much? 🤡
I’ve contacted my elected officials demanding answers."
218,"Let’s be real, it’s too late to delete this 🤡"
219,"It exactly fits what *Palestine* does. *Palestine* are the aggressors. Palestine* Started Arab-Israeli war from ‘47-‘49, they were LITERAL NAZIS in WWII; their whole philosophy is to kill every Jew on the planet and spread Arab Nazism- they killed *100,000 Lebanese*
🤡🤡🤡🤡🤡🤡"
220,"30 years of Khdimat in ""yOuR"" area and still have liberal Imams running around, has done more work in 1 year then your 30 yEaRs, 

How you protray yourself as a Ertugrul Masculine Male and yet be a soft saying ""u CaNt cRitIQuE Yasir 🤡"
221,"Accused of crimes they didn’t commit. The other issue is a different story, but let’s not compare two completely different things. And many of us don’t want women to kill babies, so. Your post couldn’t be more inaccurate. 🤡"
222,"ESPN: “Luka can’t make it work, missed the play in. Will request a trade next summer” 

Dallas fans: “oh yeah well Dirk got a ring in 2011” 🤡🤡🤡"
223,"Takes a week plus off from tour. “Aww, she’ll spend Easter with family.”
Nope 🤡 she be working on her directing craft!"
224,"You’re mad all you have is pacific division banners, regular season match ups vs lakers, but you can’t talk about championships or deep playoff runs, even with Paul George, Kawhi Leonard and all the “deep” clip city chip city, all you guys have is Choke city as legacy. 🤡🤡🤡🤡🤡"
225,What movement?  Guns right movement is destroying you across the nation. 🤡
226,WHO GIVES A FUCK??!! 🤡🤡🤡
227,"This was no ""Lone Leaker"" scenario.  doesn't print till DC ""go"" signal. Providing both original &amp; photoshops of switched casualty numbers was better than Obama birth cert, but 🤡🤡🤡 are more proficient today, also dumber. 
IOW, translation = #ProjectUkraine is DOA."
228,"it is a nice AR, wait...is using that for....for ....HUNTING!!! i bet that deer had no insides left🤡"
229,"Male feminist 🤡 !

Best is yet to come - lol"
230,Game over 🤡🤡
231,Haha shows you haven't seen the videos of how he got in the building or being escorted peacefully with police 🤡
232,"Was stalking my crush on ig, then mistakenly liked her post from 2018 🤡"
233,And I get the 88 🤡
234,You should be embarrassed 🤡
235,Wrong🤡
236,"In your warped mind, it's OK for you to hand out whistles to people to use to silence anyone with differing viewpoints, but when the #GOP expels 2 of the #TennesseeThree, only AFTER giving them their due process, for inciting a #insurrection, you call them #fascists?🤡 #Hypocrisy"
237,Roe v Wade. You really should've fixed that eh? 🤡
238,Trump is a 🤡 with a capital C.
239,Totally sick 🤡
240,"""Find more creative ways to enter SA"".

Your leader🤡of the century"
241,Yeah I wish they put more care into it too 🤡 i think Netflix picked the show up last minute? I couldn’t watch those 3 eps but the show was picked up by toei animation recently so the next season should be rly good!
242,Hey genius it’s public record you can find it on any source that posts it. You must be a bot because that’s the standard comment of a smoothbrain. 🤡
243,🤡🤡🤡🤡🤡
244,And you complain about Gavi 🤡🤡
245,I do have a paying job 🤡 I also bet on football
246,Those BigMacs are really hurting your brain cells 🤡
247,"Like Democrats have EVER done anything to help the people in their districts.

Fucking 🤡"
248,"MTG for example asked for a divorce, not Democrats.🤡"
249,My toxic trait is that I’ll spoil the movie for myself by skipping to the end 🤡🤡
250,Y'all are clowns 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡
251,Telling my mamma about Sanjay Madan getting 10 years in prison for stealing 75 million from the govt her response ”bas das sal?” (Only  10  yrs!)  And what about his wife? I told her she’s suing the govt for wrongful dismissal. 🤡
252,found a new ringmaster for you! Brings his own uniform too 🤡
253,You left a few facts out of your tweet 🤡
254,Of course you side with him🤡🤡
255,Why don’t you go play with Nige 🤡
256,🤡
257,How do you take yourself seriously lol. Grown ass man constantly acting like a childish 🤡
258,"cheetah 🤡🤡🤡

looks like only losers end up in journalism."
259,"Then I guess it’s majorly Igbos that live in Lagos, Abuja, Plateau and Benue 🤡"
260,"Apparently you are since you’re not picking up the sarcasm, nor the irony of your hypocrisy 🤡"
261,Isso mesmo! 🤡
262,always looking like someone who tweets without a clue. 🤡🤡🤡
263,Only normies and boomers will say that my tweets are weird 🤡
264,Good thing nobody gives a damn about Cam’ron opinion? 🤡
265,🤡 show
266,ליצן על מלא 🤡
267,Hey GME elitist... #chokeonthat 🤡🤡🤡
268,You are the biggest 🤡 of them all taking orders.
269,watch this a) not even be true or b) have nothing to do with speak now tv lmaoooo 🤡
270,"would be interesting a study on the strength needed to face the labor birth and which gender would demonstrate more resistance (trans excluded)

*eps he went by the front to join the other side while it was more obvious to join from behind, like he did after to turn back 🤡"
271,the way those articles were more interesting than the actual episode 🤡
272,It's not a color thing. They broke thr rules and they has consequences. Something the democrats aren't very familiar with. 🤡
273,They should be so proud 🤡🤡🤡🤡
274,How manly of you to just stand there and let people walk all over you and your loved ones. much strong. much macho. 🤡
275,"No you are the 🤡 that lives in Charlotte.

I'm a little further east."
276,"Wouldn’t that be awesome if she got this angry about the fentanyl flooding over the border, or the number of illegal immigrants flooding our border? 🤡🤡🤡"
277,"Call yourself a Catholic all you want, you’re no Catholic. 🤡"
278,“If they can’t win a series they’re gonna get swept by the Astros” 🤡
279,The 🤡 literally said he can not be helped bc it’s too late for him what do you even do???
280,Oh please keep walking out!  It will do absolutely nothing. Nobody cares about your “movement”. I care more about my bowel movements 🤡
281,All this twitter clowns 🤡 I would never judge a man by the clothes he wears rather by the content of his character
282,You tag everyone idolo then proceed to cry when they do what you can’t do 🤡
283,"So… no men needed to make babies?

Logic is great 🤡"
284,Nice. Now should to do it in Moscow and St Pete until Putler stops his id*otic war 🤡
285,what does your timezone has to do with anything? stop using it as an excuse because you’re chronically online 🤡
286,"Yes, that’s why all the tweekers are in the southern states 🤡"
287,The🤡 in the middle should get no air time..
288,Is this the evil clown club?🤡
289,But two lawmakers in Tenn being removed for misconduct on Video is racism.....🤡
290,Hate filled day? Because I want better for the club I've supported for the majority of my life. You really don't understand modern football as you say in your bio. You're part of the problem in the spurs fanbase and a complete and utter 🤡
291,"Where's the protection from Facebook, google, Amazon, Microsoft, apple? 
Or are US based spy companies okay? 🤡"
292,underfunded healthcare and education.  He is showing a surplus.  He is using our tax dollars to fund highways and building on the greenbelt.. and to fight hcw in court.  I'm guessing you're okay with this Batters?  Is it because he is another Conservative 🤡
293,These tough guys really like sucker punching people… 🤡
294,2023 Boruto animation is somehow worse than 2010 Naruto animation 🤡. — i cannot say i refuse 2 watch it but if so damn
295,"Is she wearing a straightjacket? If not, she definitely should be in line for one 🤡"
296,Beale the Squeal. Johnson had a free header until fat Alf used both hands to shove him 🤡
297,"I know about it , clown.

But only one problem here - total military losses from both sides in 8 years are less than 17k.

🤡"
298,You scam from South India 🤡🤡
299,is a 🤡. Criminals don't care about laws... don't be a dunce!
300,E say na significant order🤡🤡🤡.. so what about the boyfriend of 4 yrs she was cheating on?.. God doesn't answer such prayers
301,"Mexican style politics.
This is lying to ypur face and pretend we don’t  remember a thing .
🤡"
302,"Lol! Any thing round and long is Shiv Linga for them, Even the fountain at taj mahal were Shiv for these jokers🤡

Surely after Elon successfull colonization of Mars these hindues will claim mars the land of one out of 100 thousand god they have and will call Elon invader."
303,"Chill out Robert, you get to look forward to Wigan next season 🤡"
304,"Practicing my dm skills, so wanna break down why I think this is bad,

“Shock audience” doesnt sound too appealing, negative language

“Genius work” sounds like b.s, works prob trash

And “I know what youre thinking” is a horrible segue, presumptuous and makes you sound like a🤡"
305,I see cancel culture is alive and well in the hypocritical MAGA 🤡 cult.
306,"You, are so very much, a Tool of the highest order. 🤡"
307,"This Professor of Bigotry lied against Yorubas &amp; Unilag institution during his Uni days for SUG election just to push an agenda that Yorubas are tribalistic and hate Igbos for no reason. 
But he got busted by other students who participated in the same election.
🤡"
308,Lol now tackle all the violence in SF 🤡
309,"This guy is typical of when unfit people are given office. For the years he's been Minister of S for Labour, his impact has been zero. Unemployment % clarifies that. Now see the daily energy on SM while he's in the said office with zero productivity. Nigeria must be saved from 🤡"
310,"Who produce cholesterol in your body??? The Liver!!, so take it out!!🤡"
311,Global Warming is a Liberal Scam. 🤡
312,the conversation was about israel and rob. u were the one bringing up leon 🤡
313,Its like my insignificance here is a parody of my real life 🤡
314,Admitting naturally comes after denial then it’s confession 🤡
315,Try and climb to the top 4 of your league table and I will 🤡
316,The decisions theses days ref or the 🤡  in var are so incompetency it is ruining the game zero consistencies is ridiculous nufc and Brighton done by Var today
317,"Especially as a diabetic. You'll think nothing of it and then it'll hit you all at once alongside the hypoglycemia. Don't do what I did, folks! 🤡"
318,Are you sure about that? I think you are 🤡
319,"You really will believe and write any old shite they sell you won't you, Paul? 🤡"
320,Smearing? Did he take the gifts/bribes or not? God you’re a 🤡…
321,When are you getting your 6th booster? 🤡
